Player,Position,Games Played,Solo Tackles,Asst Tackles,Total Tackles,Tackles Per Game,Solo Sack,Asst Sack,Sack Yds,Total Sacks,Sacks Per Game,Forced Fumbles,Forced Fumbles Per Game,Fumbles Recovered,Passes Defended,Int,Int Ret Yds,Int Ret TDs,Yds Per Int
Keanu Neal,DB,12,51,45,96,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-5.0,0.0,-1.67
Kedrick Whitehead,DB,11,42,34,76,6.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Kedrick Whitehead,LB,12,53,50,103,8.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keegan Halloran,DB,9,47,27,74,8.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.5
Keenan Pili,LB,22,66,68,134,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Keenon Ward,DB,10,53,14,67,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keidron Smith,DB,23,69,58,127,5.52,0.0,0.0,0.0,0.0,0.0,3.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Keion White,DL,12,32,32,64,5.33,7.0,1.0,49.0,7.5,0.62,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Keisean Nixon,DB,12,42,21,63,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keith Brady,LB,10,34,37,71,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keith Brown,LB,14,60,71,131,9.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keith Gallmon,DB,12,43,16,59,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keith Gallmon,S,11,59,25,84,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keith Gallmon Jr.,S,12,37,22,59,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keith Graham,DB,11,46,27,73,6.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keith Kelsey,LB,39,166,121,287,7.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keith Loneker Jr.,LB,12,42,27,69,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keith Sherald Jr.,DB,38,156,85,241,6.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.83
Keith Smith,LB,12,78,81,159,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keith Woetzel,LB,33,200,96,296,8.97,11.0,2.0,82.0,12.0,1.09,0.0,0.0,0.0,0.0,2.0,40.0,0.0,20.0
Kekoa Nawahine,DB,40,133,114,247,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,64.0,0.0,10.67
Kelby Brown,LB,13,57,57,114,8.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kelechi Anyalebechi,LB,27,146,98,244,9.04,4.0,2.0,35.0,5.0,0.42,4.0,0.31,2.0,0.0,0.0,0.0,0.0,0.0
Kellan Hughes,DB,11,43,41,84,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Kellen Sperduto,LB,23,71,123,194,8.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kelsey Douglas,DB,12,33,35,68,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kelvin Azanama,LB,14,37,64,101,7.21,3.0,2.0,15.0,4.0,0.5,0.0,0.0,0.0,0.0,2.0,14.0,0.0,7.0
Kelvin Johnson,LB,12,35,24,59,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Kemoko Turay,DL,12,28,37,65,5.42,5.0,5.0,59.0,7.5,0.58,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Kemon Hall,DB,14,50,22,72,5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,60.0,2.0,12.0
Kempton Shine,DB,16,50,34,84,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ken Standley,LB,21,69,86,155,7.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
Kenard Snyder,DE,12,36,25,61,5.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kendal Daniels,S,13,45,26,71,5.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,0.0,6.67
Kendall Adams,DB,10,51,12,63,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,51.0,1.0,17.0
Kendall Futrell,DL,12,37,26,63,5.25,11.0,0.0,68.0,11.0,0.92,3.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Kendall Joseph,LB,41,135,150,285,6.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kendall Walker,LB,33,117,151,268,8.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kendall Williamson,S,28,90,59,149,5.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kendarin Ray,DB,21,99,50,149,7.1,0.0,0.0,0.0,0.0,0.0,3.0,0.25,3.0,0.0,0.0,0.0,0.0,0.0
Kendell Beckwith,LB,10,33,58,91,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Kendell Brooks,DB,11,48,52,100,9.09,0.0,0.0,0.0,0.0,0.0,3.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0
Kenderick Duncan,DB,12,52,24,76,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenderick Duncan Jr.,DB,13,56,23,79,6.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kendrick Catis,LB,23,80,73,153,6.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,67.0,1.0,22.33
Kendrick Van Ackeren,LB,25,119,132,251,10.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
Kenneth Davis,LB,22,82,91,173,7.86,5.0,1.0,40.0,5.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenneth Edison-McGruder,LB,13,54,19,73,5.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenneth Keen,LB,22,74,91,165,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenneth Murray,LB,42,182,153,335,7.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenneth Olugbode,LB,14,68,47,115,8.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
Kenneth Young,LB,25,132,68,200,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
Kenny Buyers,DB,13,55,23,78,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.0,0.0,11.0
Kenny Gallop,DB,20,108,60,168,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenny James,DB,10,46,61,107,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,111.0,2.0,55.5
Kenny Ladler,DB,13,64,27,91,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.38,0.0,0.0,5.0,61.0,0.0,12.2
Kenny Logan Jr.,DB,9,40,18,58,6.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,6.0
Kenny Logan Jr.,S,25,151,68,219,8.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenny Robinson Jr.,DB,12,52,25,77,6.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,58.0,0.0,14.5
Kenny Willekes,DL,39,104,125,229,5.87,21.0,10.0,149.0,26.0,0.67,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
Kent Kern,LB,31,144,105,249,8.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenton Wilhoit,LB,22,60,84,144,6.55,5.0,1.0,40.0,5.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kentrell Brothers,LB,26,135,139,274,10.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,0.0,10.0
Keonte Hampton,LB,25,114,58,172,6.88,4.0,1.0,32.0,4.5,0.38,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
Keontre Hampton,LB,10,41,43,84,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kerby Joseph,DB,12,41,16,57,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,12.0,0.0,2.4
Kerry Wynn,DL,10,24,32,56,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keshawn Thompson,LB,11,25,55,80,7.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ketner Kupp,LB,15,64,52,116,7.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Anderson,DB,12,31,30,61,5.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Kevin Barry,LB,32,104,130,234,7.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Brennan,DB,23,66,83,149,6.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Byard,DB,13,61,45,106,8.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,210.0,2.0,14.0
Kevin Davis,LB,26,114,97,211,8.12,0.0,0.0,0.0,0.0,0.0,4.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Harmon,DB,14,45,32,77,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Johnson,DB,11,60,37,97,8.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,88.0,0.0,17.6
Kevin Kintzel,LB,23,95,71,166,7.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,42.0,2.0,14.0
Kevin Meitzenheimer,LB,18,58,68,126,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Moore,DB,14,73,39,112,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Pierre-Louis,DB,25,84,78,162,6.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Pierre-Louis,LB,13,67,41,108,8.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Pope,LB,11,47,45,92,8.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Prather,LB,20,67,80,147,7.35,3.0,2.0,26.0,4.0,0.44,5.0,0.42,2.0,0.0,0.0,0.0,0.0,0.0
Kevin Snyder,LB,13,46,50,96,7.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Thomas,LB,11,42,38,80,7.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Thurmon,DL,13,16,47,63,4.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Wood,LB,9,25,23,48,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Kevon Jones,LB,20,37,73,110,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Key Lawrence,DB,11,35,23,58,5.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keye Thompson,LB,14,45,51,96,6.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Keyen Lage,LB,23,97,54,151,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Keyshawn Cobb,S,12,34,32,66,5.5,0.0,0.0,0.0,0.0,0.0,3.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Keyshawn Johnson,LB,11,33,41,74,6.73,5.0,0.0,54.0,5.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khadry Jackson,LB,12,38,46,84,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khairi Fortt,LB,10,32,32,64,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khairi Muhammad,DB,39,129,100,229,5.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,52.0,0.0,13.0
Khalan Tolson,LB,7,15,24,39,5.57,0.0,0.0,0.0,0.0,0.0,2.0,0.29,1.0,0.0,0.0,0.0,0.0,0.0
Khaleke Hudson,DB,13,45,38,83,6.38,7.0,2.0,64.0,8.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khaleke Hudson,LB,13,45,57,102,7.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khali Saunders,LB,10,26,29,55,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khalid Hagens,DB,12,45,48,93,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,81.0,1.0,20.25
Khalid McGee,LB,12,64,47,111,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khalil Brooks,LB,39,138,69,207,5.31,13.0,2.0,95.0,14.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khalil Hodge,LB,38,185,236,421,11.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khalil Ladler,DB,13,40,26,66,5.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Khalil Mack,LB,13,56,44,100,7.69,9.0,3.0,79.0,10.5,0.81,5.0,0.38,0.0,0.0,3.0,125.0,2.0,41.67
Khalil Williams,DB,11,40,14,54,4.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khane Pass,DB,13,57,23,80,6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khari Brown,LB,11,48,44,92,8.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khari Willis,DB,26,80,75,155,5.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khaylan Thomas,LB,13,45,21,66,5.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khiyree Keith,DB,11,46,25,71,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.17
Kholbe Coleman,LB,29,114,102,216,7.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Khoury Bethley,DB,49,246,97,343,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,120.0,1.0,24.0
Khristian Mims,DB,14,70,27,97,6.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kiante Northington,DB,11,50,39,89,8.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Kiefer Glau,P,10,50,21,71,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kielan Whitner,LB,13,60,40,100,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kieren Douglas,LB,13,40,27,67,5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kimari McFadden,DB,13,57,18,75,5.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kirk Lockhart,S,4,16,12,28,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,5.0
Kishawn McClain,DB,39,211,86,297,7.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,6.0
Kitan Oladapo,DB,26,85,64,149,5.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kitu Humphrey,DB,11,46,27,73,6.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
Kivon Bennett,DL,12,28,30,58,4.83,6.0,4.0,42.0,8.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kobe Hylton,CB,12,54,37,91,7.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kobe Williams,DB,12,42,14,56,4.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kobe Wilson,LB,12,38,26,64,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Kobie Beltram,LB,13,56,72,128,9.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
Kobie Grace,DB,11,45,33,78,7.09,0.0,0.0,0.0,0.0,0.0,6.0,0.27,4.0,0.0,0.0,0.0,0.0,0.0
Koby Perry,CB,11,51,34,85,7.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Koby Quansah,LB,12,42,63,105,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Kody Fulp,LB,12,47,36,83,6.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kody Graves,LB,22,76,105,181,8.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,38.0,0.0,19.0
Kohner Cullimore,LB,11,45,37,82,7.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Kolby Harvell-Peel,DB,12,49,22,71,5.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,5.0,45.0,0.0,9.0
Kolby Harvell-Peel,S,14,42,28,70,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,27.0,0.0,5.4
Kolby Watts,LB,10,32,32,64,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Korby Sander,DB,24,74,100,174,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,33.0,0.0,11.0
Kordell Williams,DB,21,124,83,207,9.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Korey Hernandez,DB,6,29,20,49,8.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Korrin Wiggins,DB,11,54,42,96,8.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,9.5
Kosi Eldridge,LB,13,60,31,91,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kourtney Berry,LB,34,179,175,354,10.41,0.0,0.0,0.0,0.0,0.0,3.0,0.3,5.0,0.0,0.0,0.0,0.0,0.0
Kris Boyd,DB,14,49,18,67,4.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,0.0,0.0,0.0,0.0
Kris Frost,LB,26,95,88,183,7.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kris Kent,LB,24,115,60,175,7.29,0.0,0.0,0.0,0.0,0.0,3.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Kris Moncrief,LB,13,33,41,74,5.69,5.0,1.0,30.0,5.5,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krishon Merriweather,LB,22,113,74,187,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kristian Welch,LB,10,44,43,87,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kristopher Moll,LB,21,109,54,163,7.76,7.0,4.0,60.0,9.0,0.69,4.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0
Krys Barnes,LB,33,137,72,209,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kuony Deng,LB,17,78,72,150,8.82,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Kurron Ramsey,DB,11,47,27,74,6.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kurt Calhoun,LB,10,33,40,73,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kurtis Drummond,DB,14,49,42,91,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,107.0,1.0,13.38
Kwame Bowens,LB,11,33,61,94,8.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kwon Alexander,LB,12,40,50,90,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ky'el Hemby,DB,23,100,66,166,7.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,86.0,0.0,14.33
Kyahva Tezino,LB,37,148,137,285,7.7,8.0,1.0,51.0,8.5,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyin Howard,LB,12,43,36,79,6.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Archie,LB,20,69,92,161,8.05,0.0,0.0,0.0,0.0,0.0,3.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Bailey,LB,35,157,130,287,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,4.67
Kyle Cooper,LB,11,32,49,81,7.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Diener,LB,36,176,115,291,8.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,77.0,0.0,25.67
Kyle Fleitman,S,10,32,39,71,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Floyd,DB,12,26,34,60,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Gibson,DB,26,99,55,154,5.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,26.0,0.0,6.5
Kyle Hamilton,S,11,51,12,63,5.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Harmon,LB,44,201,201,402,9.14,0.0,0.0,0.0,0.0,0.0,3.0,0.25,2.0,0.0,0.0,0.0,0.0,0.0
Kyle Hegedus,DB,11,46,28,74,6.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Kyle Johnson,LB,23,65,87,152,6.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Lark,LB,12,33,63,96,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Moretti,LB,12,60,34,94,7.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Newsom,LB,11,59,62,121,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Pugh,LB,18,77,65,142,7.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
Kyle Rachwal,LB,38,121,177,298,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Sakowski,DB,12,46,46,92,7.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,4.0,48.0,0.0,12.0
Kyle Sebetic,DB,11,46,17,63,5.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Soelle,LB,28,113,111,224,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Kyle Tudor,LB,12,35,34,69,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
